id	md5	length	analysis	sig_acc	sig_desc	start	end	score	status	 date	ipr_acc	ipr_desc	goterm
A_mill_XP_029185359.2	dff132f0558e0d63e22da5c901f7ceaf	829	PRINTS	PR00457	Animal haem peroxidase signature	264	275	3.6E-25	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185360.2	1363fe1731b88801cf496e1911c1b4d8	643	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	40	625	8.0E-149	T	25-04-2024	-	-
A_mill_XP_029185360.2	1363fe1731b88801cf496e1911c1b4d8	643	Pfam	PF03098	Animal haem peroxidase	55	602	8.7E-147	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185360.2	1363fe1731b88801cf496e1911c1b4d8	643	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	47	626	110.989647	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185360.2	1363fe1731b88801cf496e1911c1b4d8	643	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	43	623	2.5E-163	T	25-04-2024	-	-
A_mill_XP_029185360.2	1363fe1731b88801cf496e1911c1b4d8	643	PRINTS	PR00457	Animal haem peroxidase signature	373	383	4.4E-25	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185360.2	1363fe1731b88801cf496e1911c1b4d8	643	PRINTS	PR00457	Animal haem peroxidase signature	287	307	4.4E-25	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185360.2	1363fe1731b88801cf496e1911c1b4d8	643	PRINTS	PR00457	Animal haem peroxidase signature	312	338	4.4E-25	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185360.2	1363fe1731b88801cf496e1911c1b4d8	643	PRINTS	PR00457	Animal haem peroxidase signature	134	149	4.4E-25	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185360.2	1363fe1731b88801cf496e1911c1b4d8	643	PRINTS	PR00457	Animal haem peroxidase signature	578	592	4.4E-25	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185360.2	1363fe1731b88801cf496e1911c1b4d8	643	PRINTS	PR00457	Animal haem peroxidase signature	269	287	4.4E-25	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185360.2	1363fe1731b88801cf496e1911c1b4d8	643	CDD	cd09823	peroxinectin_like	203	590	1.45338E-157	T	25-04-2024	-	-
A_mill_XP_029185360.2	1363fe1731b88801cf496e1911c1b4d8	643	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	38	627	2.5E-159	T	25-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_mill_XP_029185360.2	1363fe1731b88801cf496e1911c1b4d8	643	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	50	624	1.88E-141	T	25-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_mill_XP_029185406.2	9aa090089896194715a355218f5c5236	713	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	63	656	4.3E-158	T	25-04-2024	-	-
A_mill_XP_029185406.2	9aa090089896194715a355218f5c5236	713	Pfam	PF03098	Animal haem peroxidase	77	626	4.1E-149	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185406.2	9aa090089896194715a355218f5c5236	713	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	69	657	120.396584	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185406.2	9aa090089896194715a355218f5c5236	713	PRINTS	PR00457	Animal haem peroxidase signature	165	180	2.4E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185406.2	9aa090089896194715a355218f5c5236	713	PRINTS	PR00457	Animal haem peroxidase signature	304	322	2.4E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185406.2	9aa090089896194715a355218f5c5236	713	PRINTS	PR00457	Animal haem peroxidase signature	322	342	2.4E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185406.2	9aa090089896194715a355218f5c5236	713	PRINTS	PR00457	Animal haem peroxidase signature	606	620	2.4E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185406.2	9aa090089896194715a355218f5c5236	713	PRINTS	PR00457	Animal haem peroxidase signature	347	373	2.4E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185406.2	9aa090089896194715a355218f5c5236	713	PRINTS	PR00457	Animal haem peroxidase signature	407	417	2.4E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185406.2	9aa090089896194715a355218f5c5236	713	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	68	656	1.4E-162	T	25-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_mill_XP_029185406.2	9aa090089896194715a355218f5c5236	713	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	72	654	3.65E-139	T	25-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_mill_XP_029185406.2	9aa090089896194715a355218f5c5236	713	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	55	653	4.3E-169	T	25-04-2024	-	-
A_mill_XP_029185406.2	9aa090089896194715a355218f5c5236	713	CDD	cd09823	peroxinectin_like	234	618	2.20934E-162	T	25-04-2024	-	-
A_mill_XP_029185407.2	71ad4c9c617babe241984b7985f62b00	692	CDD	cd09823	peroxinectin_like	213	597	1.1121E-162	T	25-04-2024	-	-
A_mill_XP_029185407.2	71ad4c9c617babe241984b7985f62b00	692	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	42	635	3.9E-158	T	25-04-2024	-	-
A_mill_XP_029185407.2	71ad4c9c617babe241984b7985f62b00	692	PRINTS	PR00457	Animal haem peroxidase signature	326	352	2.1E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185407.2	71ad4c9c617babe241984b7985f62b00	692	PRINTS	PR00457	Animal haem peroxidase signature	386	396	2.1E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185407.2	71ad4c9c617babe241984b7985f62b00	692	PRINTS	PR00457	Animal haem peroxidase signature	283	301	2.1E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185407.2	71ad4c9c617babe241984b7985f62b00	692	PRINTS	PR00457	Animal haem peroxidase signature	585	599	2.1E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185407.2	71ad4c9c617babe241984b7985f62b00	692	PRINTS	PR00457	Animal haem peroxidase signature	301	321	2.1E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185407.2	71ad4c9c617babe241984b7985f62b00	692	PRINTS	PR00457	Animal haem peroxidase signature	144	159	2.1E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185407.2	71ad4c9c617babe241984b7985f62b00	692	Pfam	PF03098	Animal haem peroxidase	56	605	3.7E-149	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185407.2	71ad4c9c617babe241984b7985f62b00	692	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	36	632	4.4E-169	T	25-04-2024	-	-
A_mill_XP_029185407.2	71ad4c9c617babe241984b7985f62b00	692	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	47	635	1.3E-162	T	25-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_mill_XP_029185407.2	71ad4c9c617babe241984b7985f62b00	692	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	48	636	120.396584	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185407.2	71ad4c9c617babe241984b7985f62b00	692	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	51	633	3.3E-139	T	25-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_mill_XP_029185408.2	71ad4c9c617babe241984b7985f62b00	692	CDD	cd09823	peroxinectin_like	213	597	1.1121E-162	T	25-04-2024	-	-
A_mill_XP_029185408.2	71ad4c9c617babe241984b7985f62b00	692	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	42	635	3.9E-158	T	25-04-2024	-	-
A_mill_XP_029185408.2	71ad4c9c617babe241984b7985f62b00	692	PRINTS	PR00457	Animal haem peroxidase signature	326	352	2.1E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185408.2	71ad4c9c617babe241984b7985f62b00	692	PRINTS	PR00457	Animal haem peroxidase signature	386	396	2.1E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185408.2	71ad4c9c617babe241984b7985f62b00	692	PRINTS	PR00457	Animal haem peroxidase signature	283	301	2.1E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185408.2	71ad4c9c617babe241984b7985f62b00	692	PRINTS	PR00457	Animal haem peroxidase signature	585	599	2.1E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185408.2	71ad4c9c617babe241984b7985f62b00	692	PRINTS	PR00457	Animal haem peroxidase signature	301	321	2.1E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185408.2	71ad4c9c617babe241984b7985f62b00	692	PRINTS	PR00457	Animal haem peroxidase signature	144	159	2.1E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185408.2	71ad4c9c617babe241984b7985f62b00	692	Pfam	PF03098	Animal haem peroxidase	56	605	3.7E-149	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185408.2	71ad4c9c617babe241984b7985f62b00	692	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	36	632	4.4E-169	T	25-04-2024	-	-
A_mill_XP_029185408.2	71ad4c9c617babe241984b7985f62b00	692	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	47	635	1.3E-162	T	25-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_mill_XP_029185408.2	71ad4c9c617babe241984b7985f62b00	692	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	48	636	120.396584	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185408.2	71ad4c9c617babe241984b7985f62b00	692	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	51	633	3.3E-139	T	25-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_mill_XP_029185410.2	71ad4c9c617babe241984b7985f62b00	692	CDD	cd09823	peroxinectin_like	213	597	1.1121E-162	T	25-04-2024	-	-
A_mill_XP_029185410.2	71ad4c9c617babe241984b7985f62b00	692	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	42	635	3.9E-158	T	25-04-2024	-	-
A_mill_XP_029185410.2	71ad4c9c617babe241984b7985f62b00	692	PRINTS	PR00457	Animal haem peroxidase signature	326	352	2.1E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185410.2	71ad4c9c617babe241984b7985f62b00	692	PRINTS	PR00457	Animal haem peroxidase signature	386	396	2.1E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185410.2	71ad4c9c617babe241984b7985f62b00	692	PRINTS	PR00457	Animal haem peroxidase signature	283	301	2.1E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185410.2	71ad4c9c617babe241984b7985f62b00	692	PRINTS	PR00457	Animal haem peroxidase signature	585	599	2.1E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185410.2	71ad4c9c617babe241984b7985f62b00	692	PRINTS	PR00457	Animal haem peroxidase signature	301	321	2.1E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185410.2	71ad4c9c617babe241984b7985f62b00	692	PRINTS	PR00457	Animal haem peroxidase signature	144	159	2.1E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185410.2	71ad4c9c617babe241984b7985f62b00	692	Pfam	PF03098	Animal haem peroxidase	56	605	3.7E-149	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185410.2	71ad4c9c617babe241984b7985f62b00	692	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	36	632	4.4E-169	T	25-04-2024	-	-
A_mill_XP_029185410.2	71ad4c9c617babe241984b7985f62b00	692	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	47	635	1.3E-162	T	25-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_mill_XP_029185410.2	71ad4c9c617babe241984b7985f62b00	692	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	48	636	120.396584	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185410.2	71ad4c9c617babe241984b7985f62b00	692	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	51	633	3.3E-139	T	25-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_mill_XP_029185411.2	76f60829ccc48ea5828bd3efee4f8847	691	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	47	635	120.396584	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185411.2	76f60829ccc48ea5828bd3efee4f8847	691	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	41	634	3.9E-158	T	25-04-2024	-	-
A_mill_XP_029185411.2	76f60829ccc48ea5828bd3efee4f8847	691	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	35	631	4.5E-169	T	25-04-2024	-	-
A_mill_XP_029185411.2	76f60829ccc48ea5828bd3efee4f8847	691	PRINTS	PR00457	Animal haem peroxidase signature	282	300	2.0E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185411.2	76f60829ccc48ea5828bd3efee4f8847	691	PRINTS	PR00457	Animal haem peroxidase signature	143	158	2.0E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185411.2	76f60829ccc48ea5828bd3efee4f8847	691	PRINTS	PR00457	Animal haem peroxidase signature	300	320	2.0E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185411.2	76f60829ccc48ea5828bd3efee4f8847	691	PRINTS	PR00457	Animal haem peroxidase signature	584	598	2.0E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185411.2	76f60829ccc48ea5828bd3efee4f8847	691	PRINTS	PR00457	Animal haem peroxidase signature	325	351	2.0E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185411.2	76f60829ccc48ea5828bd3efee4f8847	691	PRINTS	PR00457	Animal haem peroxidase signature	385	395	2.0E-33	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185411.2	76f60829ccc48ea5828bd3efee4f8847	691	Pfam	PF03098	Animal haem peroxidase	55	604	3.7E-149	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185411.2	76f60829ccc48ea5828bd3efee4f8847	691	CDD	cd09823	peroxinectin_like	212	596	8.12339E-163	T	25-04-2024	-	-
A_mill_XP_029185411.2	76f60829ccc48ea5828bd3efee4f8847	691	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	46	634	1.3E-162	T	25-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_mill_XP_029185411.2	76f60829ccc48ea5828bd3efee4f8847	691	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	50	632	3.3E-139	T	25-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_mill_XP_029185415.2	ab2252675d495850da97b80d533fe86a	664	Pfam	PF03098	Animal haem peroxidase	55	618	9.9E-150	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185415.2	ab2252675d495850da97b80d533fe86a	664	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	50	644	4.59E-138	T	25-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_mill_XP_029185415.2	ab2252675d495850da97b80d533fe86a	664	PRINTS	PR00457	Animal haem peroxidase signature	138	153	7.2E-30	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185415.2	ab2252675d495850da97b80d533fe86a	664	PRINTS	PR00457	Animal haem peroxidase signature	287	305	7.2E-30	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185415.2	ab2252675d495850da97b80d533fe86a	664	PRINTS	PR00457	Animal haem peroxidase signature	305	325	7.2E-30	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185415.2	ab2252675d495850da97b80d533fe86a	664	PRINTS	PR00457	Animal haem peroxidase signature	391	401	7.2E-30	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185415.2	ab2252675d495850da97b80d533fe86a	664	PRINTS	PR00457	Animal haem peroxidase signature	594	608	7.2E-30	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185415.2	ab2252675d495850da97b80d533fe86a	664	PRINTS	PR00457	Animal haem peroxidase signature	330	356	7.2E-30	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185415.2	ab2252675d495850da97b80d533fe86a	664	MobiDBLite	mobidb-lite	consensus disorder prediction	642	664	-	T	25-04-2024	-	-
A_mill_XP_029185415.2	ab2252675d495850da97b80d533fe86a	664	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	36	647	8.0E-166	T	25-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_mill_XP_029185415.2	ab2252675d495850da97b80d533fe86a	664	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	35	643	8.2E-168	T	25-04-2024	-	-
A_mill_XP_029185415.2	ab2252675d495850da97b80d533fe86a	664	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	47	646	116.693649	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185415.2	ab2252675d495850da97b80d533fe86a	664	CDD	cd09823	peroxinectin_like	216	606	4.9105E-156	T	25-04-2024	-	-
A_mill_XP_029185415.2	ab2252675d495850da97b80d533fe86a	664	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	40	645	3.7E-157	T	25-04-2024	-	-
A_mill_XP_029185416.2	98dcdae5901008b8ad76355360adba9b	510	CDD	cd09823	peroxinectin_like	70	456	2.25605E-171	T	25-04-2024	-	-
A_mill_XP_029185416.2	98dcdae5901008b8ad76355360adba9b	510	Pfam	PF03098	Animal haem peroxidase	1	468	3.9E-140	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185416.2	98dcdae5901008b8ad76355360adba9b	510	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	1	493	114.468155	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185416.2	98dcdae5901008b8ad76355360adba9b	510	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	1	493	5.4E-151	T	25-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_mill_XP_029185416.2	98dcdae5901008b8ad76355360adba9b	510	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	1	490	1.4E-156	T	25-04-2024	-	-
A_mill_XP_029185416.2	98dcdae5901008b8ad76355360adba9b	510	PRINTS	PR00457	Animal haem peroxidase signature	1	16	1.3E-34	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185416.2	98dcdae5901008b8ad76355360adba9b	510	PRINTS	PR00457	Animal haem peroxidase signature	157	177	1.3E-34	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185416.2	98dcdae5901008b8ad76355360adba9b	510	PRINTS	PR00457	Animal haem peroxidase signature	444	458	1.3E-34	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185416.2	98dcdae5901008b8ad76355360adba9b	510	PRINTS	PR00457	Animal haem peroxidase signature	243	253	1.3E-34	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185416.2	98dcdae5901008b8ad76355360adba9b	510	PRINTS	PR00457	Animal haem peroxidase signature	182	208	1.3E-34	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185416.2	98dcdae5901008b8ad76355360adba9b	510	PRINTS	PR00457	Animal haem peroxidase signature	139	157	1.3E-34	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185416.2	98dcdae5901008b8ad76355360adba9b	510	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	1	491	8.12E-128	T	25-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_mill_XP_029185417.2	971e610582114ad68e3182ecb76e7d4f	629	CDD	cd09823	peroxinectin_like	202	590	1.39904E-165	T	25-04-2024	-	-
A_mill_XP_029185417.2	971e610582114ad68e3182ecb76e7d4f	629	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	42	628	1.4E-171	T	25-04-2024	-	-
A_mill_XP_029185417.2	971e610582114ad68e3182ecb76e7d4f	629	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	41	628	5.3E-180	T	25-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_mill_XP_029185417.2	971e610582114ad68e3182ecb76e7d4f	629	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	48	627	1.6E-182	T	25-04-2024	-	-
A_mill_XP_029185417.2	971e610582114ad68e3182ecb76e7d4f	629	SUPERFAMILY	SSF48113	Heme-dependent peroxidases	53	627	1.53E-149	T	25-04-2024	IPR010255	Haem peroxidase superfamily	GO:0004601|GO:0006979|GO:0020037
A_mill_XP_029185417.2	971e610582114ad68e3182ecb76e7d4f	629	Pfam	PF03098	Animal haem peroxidase	58	602	9.9E-161	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185417.2	971e610582114ad68e3182ecb76e7d4f	629	PRINTS	PR00457	Animal haem peroxidase signature	273	291	9.4E-36	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185417.2	971e610582114ad68e3182ecb76e7d4f	629	PRINTS	PR00457	Animal haem peroxidase signature	291	311	9.4E-36	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185417.2	971e610582114ad68e3182ecb76e7d4f	629	PRINTS	PR00457	Animal haem peroxidase signature	82	93	9.4E-36	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185417.2	971e610582114ad68e3182ecb76e7d4f	629	PRINTS	PR00457	Animal haem peroxidase signature	504	524	9.4E-36	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185417.2	971e610582114ad68e3182ecb76e7d4f	629	PRINTS	PR00457	Animal haem peroxidase signature	133	148	9.4E-36	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185417.2	971e610582114ad68e3182ecb76e7d4f	629	PRINTS	PR00457	Animal haem peroxidase signature	578	592	9.4E-36	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185417.2	971e610582114ad68e3182ecb76e7d4f	629	PRINTS	PR00457	Animal haem peroxidase signature	316	342	9.4E-36	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185417.2	971e610582114ad68e3182ecb76e7d4f	629	PRINTS	PR00457	Animal haem peroxidase signature	377	387	9.4E-36	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185417.2	971e610582114ad68e3182ecb76e7d4f	629	ProSiteProfiles	PS50292	Animal heme peroxidase superfamily profile.	50	629	121.069839	T	25-04-2024	IPR019791	Haem peroxidase, animal-type	-
A_mill_XP_029185418.2	971e610582114ad68e3182ecb76e7d4f	629	CDD	cd09823	peroxinectin_like	202	590	1.39904E-165	T	25-04-2024	-	-
A_mill_XP_029185418.2	971e610582114ad68e3182ecb76e7d4f	629	FunFam	G3DSA:1.10.640.10:FF:000003	chorion peroxidase	42	628	1.4E-171	T	25-04-2024	-	-
A_mill_XP_029185418.2	971e610582114ad68e3182ecb76e7d4f	629	Gene3D	G3DSA:1.10.640.10	Haem peroxidase domain superfamily, animal type	41	628	5.3E-180	T	25-04-2024	IPR037120	Haem peroxidase domain superfamily, animal type	-
A_mill_XP_029185418.2	971e610582114ad68e3182ecb76e7d4f	629	PANTHER	PTHR11475	OXIDASE/PEROXIDASE	48	627	1.6E-182	T	25-04-2024	-	-
